    2.0000   0.00000E+00   0.12186E+01   0.59863E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    2.1000   0.00000E+00   0.12182E+01   0.62456E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    2.2000   0.00000E+00   0.12180E+01   0.65277E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    2.3000   0.00000E+00   0.12178E+01   0.68316E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    2.4000   0.00000E+00   0.12178E+01   0.71556E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    2.5000   0.00000E+00   0.12178E+01   0.74984E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    2.6000   0.00000E+00   0.12178E+01   0.78595E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    2.7000   0.00000E+00   0.12179E+01   0.82390E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    2.8000   0.00000E+00   0.12180E+01   0.86373E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    2.9000   0.00000E+00   0.12180E+01   0.90537E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    3.0000   0.00000E+00   0.12180E+01   0.94848E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    3.1000   0.00000E+00   0.12178E+01   0.99244E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    3.2000   0.00000E+00   0.12174E+01   0.10363E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    3.3000   0.00000E+00   0.12168E+01   0.10789E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    3.4000   0.00000E+00   0.12159E+01   0.11189E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    3.5000   0.00000E+00   0.12146E+01   0.11551E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    3.6000   0.00000E+00   0.12128E+01   0.11863E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    3.7000   0.00000E+00   0.12104E+01   0.12114E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    3.8000   0.00000E+00   0.12074E+01   0.12294E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    3.9000   0.00000E+00   0.12037E+01   0.12390E+01  -0.43181E-36   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    4.0000   0.00000E+00   0.11992E+01   0.12386E+01  -0.45612E-34   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    4.1000   0.00000E+00   0.11938E+01   0.12262E+01  -0.35230E-32   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    4.2000   0.00000E+00   0.11876E+01   0.11997E+01  -0.22189E-30   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    4.3000   0.00000E+00   0.11804E+01   0.11566E+01  -0.11507E-28   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    4.4000   0.00000E+00   0.11722E+01   0.10950E+01  -0.49526E-27   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    4.5000   0.00000E+00   0.11631E+01   0.10139E+01  -0.17828E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    4.6000   0.00000E+00   0.11529E+01   0.91370E+00  -0.54057E-24   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    4.7000   0.00000E+00   0.11417E+01   0.79643E+00  -0.13899E-22   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    4.8000   0.00000E+00   0.11296E+01   0.66568E+00  -0.30500E-21   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    4.9000   0.00000E+00   0.11166E+01   0.52629E+00  -0.57461E-20   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    5.0000   0.00000E+00   0.11026E+01   0.38368E+00  -0.93479E-19   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    5.1000   0.00000E+00   0.10879E+01   0.24331E+00  -0.13203E-17   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    5.2000   0.00000E+00   0.10724E+01   0.11002E+00  -0.16275E-16   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    5.3000   0.00000E+00   0.10562E+01  -0.12348E-01  -0.17594E-15   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    5.4000   0.00000E+00   0.10395E+01  -0.12116E+00  -0.16762E-14   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    5.5000   0.00000E+00   0.10223E+01  -0.21502E+00  -0.14138E-13   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    5.6000   0.00000E+00   0.10046E+01  -0.29367E+00  -0.10603E-12   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    5.7000   0.00000E+00   0.98661E+00  -0.35770E+00  -0.71017E-12   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    5.8000   0.00000E+00   0.96835E+00  -0.40823E+00  -0.42654E-11   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    5.9000   0.00000E+00   0.94988E+00  -0.44661E+00  -0.23067E-10   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    6.0000   0.00000E+00   0.93126E+00  -0.47407E+00  -0.11277E-09   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    6.1000   0.00000E+00   0.91255E+00  -0.49163E+00  -0.50034E-09   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    6.2000   0.00000E+00   0.89377E+00  -0.50007E+00  -0.20224E-08   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    6.3000   0.00000E+00   0.87495E+00  -0.50005E+00  -0.74760E-08   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    6.4000   0.00000E+00   0.85610E+00  -0.49234E+00  -0.25370E-07   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    6.5000   0.00000E+00   0.83721E+00  -0.47798E+00  -0.79332E-07   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    6.6000   0.00000E+00   0.81828E+00  -0.45831E+00  -0.22946E-06   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    6.7000   0.00000E+00   0.79928E+00  -0.43496E+00  -0.61623E-06   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    6.8000   0.00000E+00   0.78018E+00  -0.40955E+00  -0.15424E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    6.9000   0.00000E+00   0.76093E+00  -0.38353E+00  -0.36117E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    7.0000   0.00000E+00   0.74150E+00  -0.35789E+00  -0.79420E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    7.1000   0.00000E+00   0.72181E+00  -0.33320E+00  -0.16462E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    7.2000   0.00000E+00   0.70182E+00  -0.30956E+00  -0.32286E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    7.3000   0.00000E+00   0.68146E+00  -0.28682E+00  -0.60133E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    7.4000   0.00000E+00   0.66066E+00  -0.26474E+00  -0.10674E-03   0.00000E+00  -0.77413E-36   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    7.5000   0.00000E+00   0.63937E+00  -0.24313E+00  -0.18122E-03   0.00000E+00  -0.11030E-34   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    7.6000   0.00000E+00   0.61751E+00  -0.22197E+00  -0.29527E-03   0.00000E+00  -0.13005E-33   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    7.7000   0.00000E+00   0.59505E+00  -0.20140E+00  -0.46315E-03   0.00000E+00  -0.14328E-32   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    7.8000   0.00000E+00   0.57192E+00  -0.18176E+00  -0.70158E-03   0.00000E+00  -0.14939E-31   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    7.9000   0.00000E+00   0.54809E+00  -0.16354E+00  -0.10292E-02   0.00000E+00  -0.14777E-30   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    8.0000   0.00000E+00   0.52353E+00  -0.14731E+00  -0.14662E-02   0.00000E+00  -0.13882E-29   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    8.1000   0.00000E+00   0.49821E+00  -0.13371E+00  -0.20333E-02   0.00000E+00  -0.12400E-28   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    8.2000   0.00000E+00   0.47212E+00  -0.12332E+00  -0.27510E-02   0.00000E+00  -0.10541E-27   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    8.3000   0.00000E+00   0.44529E+00  -0.11649E+00  -0.36389E-02   0.00000E+00  -0.85358E-27   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    8.4000   0.00000E+00   0.41772E+00  -0.11329E+00  -0.47148E-02  -0.46272E-36  -0.65908E-26   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    8.5000   0.00000E+00   0.38948E+00  -0.11339E+00  -0.59937E-02  -0.84106E-35  -0.48566E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    8.6000   0.00000E+00   0.36060E+00  -0.11604E+00  -0.74870E-02  -0.11620E-33  -0.34182E-24   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    8.7000   0.00000E+00   0.33118E+00  -0.12019E+00  -0.92022E-02  -0.14889E-32  -0.22997E-23   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    8.8000   0.00000E+00   0.30131E+00  -0.12451E+00  -0.11142E-01  -0.17934E-31  -0.14802E-22   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    8.9000   0.00000E+00   0.27110E+00  -0.12759E+00  -0.13302E-01  -0.20350E-30  -0.91213E-22   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    9.0000   0.00000E+00   0.24067E+00  -0.12798E+00  -0.15675E-01  -0.21784E-29  -0.53852E-21   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    9.1000   0.00000E+00   0.21017E+00  -0.12434E+00  -0.18243E-01  -0.22028E-28  -0.30483E-20   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    9.2000   0.00000E+00   0.17974E+00  -0.11554E+00  -0.20983E-01  -0.21068E-27  -0.16555E-19   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    9.3000   0.00000E+00   0.14956E+00  -0.10078E+00  -0.23865E-01  -0.19079E-26  -0.86315E-19   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    9.4000   0.00000E+00   0.11977E+00  -0.79760E-01  -0.26852E-01  -0.16378E-25  -0.43233E-18   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    9.5000   0.00000E+00   0.90535E-01  -0.52818E-01  -0.29901E-01  -0.13342E-24  -0.20815E-17   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    9.6000   0.00000E+00   0.62019E-01  -0.21052E-01  -0.32963E-01  -0.10324E-23  -0.96385E-17   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    9.7000   0.00000E+00   0.34366E-01   0.13699E-01  -0.35988E-01  -0.75947E-23  -0.42951E-16   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    9.8000   0.00000E+00   0.77074E-02   0.49015E-01  -0.38923E-01  -0.53166E-22  -0.18430E-15   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    9.9000   0.00000E+00  -0.17842E-01   0.82203E-01  -0.41716E-01  -0.35445E-21  -0.76181E-15   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   10.0000   0.00000E+00  -0.42193E-01   0.11068E+00  -0.44320E-01  -0.22523E-20  -0.30353E-14   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   10.1000   0.00000E+00  -0.65281E-01   0.13237E+00  -0.46690E-01  -0.13651E-19  -0.11662E-13   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   10.2000   0.00000E+00  -0.87075E-01   0.14586E+00  -0.48790E-01  -0.78966E-19  -0.43232E-13   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   10.3000   0.00000E+00  -0.10758E+00   0.15052E+00  -0.50592E-01  -0.43630E-18  -0.15469E-12   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   10.4000   0.00000E+00  -0.12682E+00   0.14631E+00  -0.52079E-01  -0.23039E-17  -0.53450E-12   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   10.5000   0.00000E+00  -0.14488E+00   0.13359E+00  -0.53246E-01  -0.11634E-16  -0.17842E-11   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   10.6000   0.00000E+00  -0.16186E+00   0.11290E+00  -0.54097E-01  -0.56217E-16  -0.57564E-11   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   10.7000   0.00000E+00  -0.17791E+00   0.84879E-01  -0.54650E-01  -0.26008E-15  -0.17957E-10   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   10.8000   0.00000E+00  -0.19319E+00   0.50254E-01  -0.54931E-01  -0.11527E-14  -0.54178E-10   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   10.9000   0.00000E+00  -0.20792E+00   0.98973E-02  -0.54974E-01  -0.48970E-14  -0.15817E-09   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   11.0000   0.00000E+00  -0.22232E+00  -0.35126E-01  -0.54819E-01  -0.19952E-13  -0.44698E-09   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   11.1000   0.00000E+00  -0.23662E+00  -0.83562E-01  -0.54507E-01  -0.78004E-13  -0.12231E-08   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   11.2000   0.00000E+00  -0.25108E+00  -0.13399E+00  -0.54078E-01  -0.29279E-12  -0.32417E-08   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   11.3000   0.00000E+00  -0.26596E+00  -0.18484E+00  -0.53566E-01  -0.10557E-11  -0.83252E-08   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   11.4000   0.00000E+00  -0.28151E+00  -0.23440E+00  -0.52997E-01  -0.36585E-11  -0.20723E-07   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   11.5000   0.00000E+00  -0.29796E+00  -0.28078E+00  -0.52387E-01  -0.12191E-10  -0.50010E-07   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   11.6000   0.00000E+00  -0.31554E+00  -0.32193E+00  -0.51739E-01  -0.39086E-10  -0.11705E-06   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   11.7000   0.00000E+00  -0.33444E+00  -0.35582E+00  -0.51047E-01  -0.12062E-09  -0.26576E-06   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   11.8000   0.00000E+00  -0.35482E+00  -0.38067E+00  -0.50292E-01  -0.35850E-09  -0.58553E-06   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   11.9000   0.00000E+00  -0.37680E+00  -0.39525E+00  -0.49449E-01  -0.10266E-08  -0.12522E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   12.0000   0.00000E+00  -0.40044E+00  -0.39924E+00  -0.48487E-01  -0.28340E-08  -0.25999E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   12.1000   0.00000E+00  -0.42579E+00  -0.39325E+00  -0.47375E-01  -0.75445E-08  -0.52422E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   12.2000   0.00000E+00  -0.45280E+00  -0.37877E+00  -0.46082E-01  -0.19378E-07  -0.10268E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   12.3000   0.00000E+00  -0.48141E+00  -0.35787E+00  -0.44587E-01  -0.48037E-07  -0.19539E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   12.4000   0.00000E+00  -0.51148E+00  -0.33279E+00  -0.42877E-01  -0.11498E-06  -0.36136E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   12.5000   0.00000E+00  -0.54285E+00  -0.30563E+00  -0.40956E-01  -0.26579E-06  -0.64963E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   12.6000   0.00000E+00  -0.57528E+00  -0.27804E+00  -0.38843E-01  -0.59355E-06  -0.11355E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   12.7000   0.00000E+00  -0.60853E+00  -0.25123E+00  -0.36574E-01  -0.12808E-05  -0.19302E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   12.8000   0.00000E+00  -0.64229E+00  -0.22606E+00  -0.34203E-01  -0.26709E-05  -0.31917E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   12.9000   0.00000E+00  -0.67625E+00  -0.20314E+00  -0.31800E-01  -0.53831E-05  -0.51348E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   13.0000   0.00000E+00  -0.71008E+00  -0.18310E+00  -0.29447E-01  -0.10486E-04  -0.80393E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   13.1000   0.00000E+00  -0.74342E+00  -0.16657E+00  -0.27237E-01  -0.19738E-04  -0.12252E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   13.2000   0.00000E+00  -0.77594E+00  -0.15430E+00  -0.25263E-01  -0.35902E-04  -0.18180E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   13.3000   0.00000E+00  -0.80730E+00  -0.14695E+00  -0.23617E-01  -0.63081E-04  -0.26272E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   13.4000   0.00000E+00  -0.83718E+00  -0.14504E+00  -0.22383E-01  -0.10703E-03  -0.36985E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   13.5000   0.00000E+00  -0.86528E+00  -0.14872E+00  -0.21629E-01  -0.17530E-03  -0.50735E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   13.6000   0.00000E+00  -0.89135E+00  -0.15768E+00  -0.21405E-01  -0.27702E-03  -0.67838E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   13.7000   0.00000E+00  -0.91516E+00  -0.17112E+00  -0.21734E-01  -0.42209E-03  -0.88445E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   13.8000   0.00000E+00  -0.93653E+00  -0.18779E+00  -0.22618E-01  -0.61975E-03  -0.11248E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   13.9000   0.00000E+00  -0.95531E+00  -0.20621E+00  -0.24034E-01  -0.87630E-03  -0.13958E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   14.0000   0.00000E+00  -0.97143E+00  -0.22487E+00  -0.25934E-01  -0.11924E-02  -0.16910E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   14.1000   0.00000E+00  -0.98483E+00  -0.24253E+00  -0.28257E-01  -0.15604E-02  -0.20011E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   14.2000   0.00000E+00  -0.99552E+00  -0.25844E+00  -0.30925E-01  -0.19629E-02  -0.23145E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   14.3000   0.00000E+00  -0.10035E+01  -0.27247E+00  -0.33857E-01  -0.23729E-02  -0.26181E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   14.4000   0.00000E+00  -0.10090E+01  -0.28504E+00  -0.36967E-01  -0.27574E-02  -0.28987E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   14.5000   0.00000E+00  -0.10120E+01  -0.29688E+00  -0.40172E-01  -0.30828E-02  -0.31443E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   14.6000   0.00000E+00  -0.10126E+01  -0.30875E+00  -0.43393E-01  -0.33231E-02  -0.33451E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   14.7000   0.00000E+00  -0.10112E+01  -0.32110E+00  -0.46558E-01  -0.34666E-02  -0.34946E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   14.8000   0.00000E+00  -0.10078E+01  -0.33383E+00  -0.49598E-01  -0.35202E-02  -0.35905E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   14.9000   0.00000E+00  -0.10027E+01  -0.34629E+00  -0.52452E-01  -0.35084E-02  -0.36345E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   15.0000   0.00000E+00  -0.99612E+00  -0.35736E+00  -0.55063E-01  -0.34667E-02  -0.36321E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   15.1000   0.00000E+00  -0.98824E+00  -0.36578E+00  -0.57379E-01  -0.34309E-02  -0.35922E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   15.2000   0.00000E+00  -0.97928E+00  -0.37040E+00  -0.59356E-01  -0.34259E-02  -0.35258E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   15.3000   0.00000E+00  -0.96945E+00  -0.37039E+00  -0.60957E-01  -0.34590E-02  -0.34449E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   15.4000   0.00000E+00  -0.95895E+00  -0.36528E+00  -0.62155E-01  -0.35194E-02  -0.33618E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   15.5000   0.00000E+00  -0.94795E+00  -0.35482E+00  -0.62933E-01  -0.35856E-02  -0.32876E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   15.6000   0.00000E+00  -0.93661E+00  -0.33883E+00  -0.63285E-01  -0.36368E-02  -0.32318E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   15.7000   0.00000E+00  -0.92506E+00  -0.31693E+00  -0.63217E-01  -0.36635E-02  -0.32015E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
