   129.9704      -1.395642       2.493922    
   127.6252      -4.109581       3.247479    
   125.8880      -7.323264       3.965930    
   124.5698      -10.54255       4.564273    
   122.7755      -13.10225       5.185714    
   120.6828      -15.09876       5.668829    
   118.1940      -16.64482       6.096132    
   115.9001      -18.24319       6.403790    
   114.3431      -19.70583       6.682238    
   113.9576      -21.08625       6.832199    
   114.6282      -21.97635       7.106697    
   115.6143      -22.15909       7.386742    
   116.2687      -22.28736       7.761395    
   115.9064      -22.61010       8.189552    
   114.0467      -23.18035       8.489876    
   110.6949      -23.95749       8.763466    
   105.7425      -24.63957       8.987705    
   99.89850      -24.59494       8.842885    
   93.88246      -23.84253       8.691877    
   88.00538      -22.19415       8.476067    
   81.51233      -20.15319       8.200027    
   74.99445      -18.09298       8.041195    
   67.69427      -16.18807       7.975052    
   60.66962      -15.05920       8.016856    
   53.51377      -14.91711       8.061989    
   45.99338      -15.67554       8.310008    
   37.85370      -17.09151       8.603063    
   29.37270      -19.30520       8.833602    
   21.76743      -21.81001       9.114920    
   14.67200      -24.49574       9.495985    
   8.107823      -26.65653       9.834543    
   1.902664      -28.34038       10.14409    
  -3.287836      -29.23896       10.54655    
  -8.467995      -29.50674       11.00620    
  -13.15483      -29.57922       11.32250    
  -18.31606      -29.40352       11.75669    
  -24.50247      -29.40305       12.28119    
  -31.60753      -29.80144       12.59213    
  -39.29738      -30.47381       12.94413    
  -47.61430      -31.23003       13.28204    
  -55.87105      -31.71587       13.43469    
  -64.14635      -31.74090       13.81712    
  -73.14490      -31.68135       13.94767    
  -81.12867      -31.89290       13.78257    
  -88.05402      -32.20511       13.57575    
  -94.90717      -32.19163       13.38976    
  -101.8926      -32.02660       13.19726    
  -107.6515      -31.97899       12.68964    
  -111.5505      -32.08190       11.95770    
  -114.7405      -31.57045       11.28793    
  -117.4934      -30.18981       10.47466    
  -119.5355      -28.24467       9.579062    
  -121.0528      -25.84446       8.634184    
  -122.0075      -22.78372       7.593561    
  -122.6505      -19.20373       6.503856    
  -123.2011      -15.52591       5.277852    
  -123.1867      -11.83065       4.112210    
  -124.1278      -8.223037       3.095428    
  -126.2422      -4.655632       2.016344    
  -129.0422      -1.020008      0.9241999    
  -131.4292       2.327797     -0.2704238    
  -134.6740       5.540550      -1.377718    
  -137.9049       8.272503      -2.589353    
  -140.6038       10.94851      -3.843004    
  -142.7194       13.60400      -5.034179    
  -143.1593       15.81549      -5.979515    
  -143.4130       18.00801      -6.859242    
  -143.3150       19.45854      -7.708151    
  -142.2488       20.12725      -8.534933    
  -139.9081       19.93914      -9.060051    
  -137.0213       19.41036      -9.402960    
  -133.3853       18.83027      -9.585790    
  -129.5693       18.46106      -9.775766    
  -125.1008       18.18446      -9.889491    
  -120.1490       18.25822      -9.874113    
  -115.8928       18.72797      -9.834534    
  -111.8955       19.35158      -9.398960    
  -108.8817       20.31483      -8.827293    
  -106.9416       20.82368      -8.222981    
  -105.5809       20.85771      -7.696894    
  -105.8439       20.69607      -7.031139    
  -106.7831       20.06551      -6.485265    
  -107.6933       18.79927      -5.936291    
  -108.4442       16.97752      -5.462921    
  -108.8473       14.67531      -4.964802    
  -108.9323       11.99549      -4.525981    
  -108.3129       9.167579      -4.069658    
  -107.2729       6.591378      -3.486406    
  -106.0888       4.440302      -2.978162    
  -104.9282       2.643398      -2.440981    
  -104.0689       1.658502      -1.977082    
  -103.2506       1.445980      -1.589568    
  -102.9247       1.717155      -1.312311    
  -102.1822       1.957391      -1.299387    
  -100.6093       2.088147      -1.540636    
  -98.20692       2.081446      -1.762086    
  -94.95409       1.998450      -2.122696    
  -91.30936       1.835455      -2.566940    
  -87.26807       1.446214      -2.985140    
  -83.10351       1.437776      -3.400141    
  -79.20193       2.043541      -3.811677    
  -75.63998       3.233311      -4.156843    
  -72.35472       5.515172      -4.435902    
  -70.48614       7.972268      -4.769030    
  -68.53043       10.61383      -5.163173    
  -66.75837       13.36158      -5.350712    
  -66.08068       15.98038      -5.564507    
  -65.47828       17.45490      -5.889451    
  -65.33639       18.05576      -6.133011    
  -65.64200       17.75786      -6.528719    
  -64.72182       16.93574      -6.808167    
  -63.87555       15.79083      -6.991105    
  -62.06770       14.35768      -7.148152    
  -59.29058       12.94695      -7.136680    
  -56.15583       11.81262      -7.034833    
  -52.59363       11.08081      -6.817750    
  -48.66359       10.67716      -6.640304    
  -43.74093       10.41816      -6.373256    
  -38.92263       10.01361      -6.037632    
  -34.20045       9.928704      -5.794163    
  -29.67562       9.497723      -5.430644    
  -25.79115       9.141350      -5.119987    
  -22.26557       8.848320      -4.663439    
  -18.91530       8.085720      -4.537866    
  -14.97506       7.219991      -4.165008    
  -11.74765       6.600654      -3.696274    
  -8.525515       5.505760      -3.245040    
  -6.165782       4.693558      -3.076132    
  -3.525151       4.141794      -2.685068    
  -1.134172       3.938847      -2.479133    
   2.142870       3.333915      -2.568859    
   4.713388       3.103066      -2.456933    
   6.704748       3.375149      -2.400886    
   9.064532       3.924641      -2.283603    
   9.982355       4.830009      -2.316164    
   11.58168       6.134065      -2.460471    
   11.90260       7.689251      -2.583074    
   11.92781       8.818432      -3.011856    
   12.16534       9.933691      -3.472406    
   12.71116       11.14870      -4.208572    
   14.63187       12.05570      -4.879286    
   17.55874       12.80792      -5.653353    
   21.65398       13.77141      -6.135297    
   25.29380       14.42794      -6.586612    
   29.34338       15.02611      -6.992599    
   33.96590       15.38364      -7.480381    
   39.08213       16.04821      -7.788397    
   44.24121       16.95585      -8.079699    
   49.25095       17.73397      -8.294582    
   53.71308       18.46080      -8.456003    
   57.78871       19.37265      -8.629400    
   61.56596       20.39078      -8.784236    
   64.73518       21.46114      -9.010467    
   67.92085       22.75536      -9.086390    
   70.85727       23.63454      -9.193160    
   73.87022       24.22515      -9.095770    
   76.38305       24.57135      -8.971196    
   78.72137       24.54860      -8.727980    
   81.31701       23.63837      -8.402297    
   84.00698       21.93473      -7.900849    
   87.09658       19.79508      -7.642950    
   92.79977       16.21038      -6.819770    
   98.57517       13.18877      -6.173395    
   102.2451       10.98201      -5.697054    
   104.4064       9.713286      -4.945391    
   106.5831       8.667297      -4.186399    
   109.0578       7.220725      -3.622361    
   112.1833       5.556644      -2.913109    
   115.0696       4.111979      -2.064521    
   117.5186       2.996333      -1.315579    
   119.9636       1.708226     -0.5793729    
   121.7380      0.4271624      0.1385753    
   122.6100     -0.8992164      0.8583105    
   122.0906      -2.833110       1.572566    
   121.1811      -4.902665       2.115745    
   119.7233      -6.805804       2.624472    
   118.4246      -8.714736       3.257165    
   115.9799      -9.932398       4.006273    
   113.0602      -10.08546       4.447310    
   110.1070      -9.786964       4.983757    
   105.4103      -9.607092       5.662926    
   100.6622      -10.04848       6.248056    
   95.10507      -10.86414       6.714007    
   89.57880      -12.30026       7.039197    
   83.91058      -14.04656       7.592997    
   77.57471      -16.19146       8.216279    
   70.02540      -18.26939       8.798540    
   63.19904      -20.79541       9.224764    
   56.78716      -23.31989       9.565206    
   50.74460      -24.89879       9.801563    
   44.65709      -25.73706       10.06881    
   39.30075      -26.22268       10.19167    
   34.67548      -26.48338       10.18206    
   30.52394      -26.77068       10.18367    
   26.96066      -27.34962       10.07334    
   23.69954      -28.06691       10.08138    
   20.17685      -28.69413       10.12371    
   16.02096      -28.53767       10.40321    
   10.67660      -27.87895       10.57936    
   5.301049      -27.29360       10.49893    
  0.1222953      -27.16995       10.58509    
  -4.697803      -27.45494       10.45251    
  -8.366794      -27.87320       10.01633    
  -10.51974      -28.14986       9.593354    
  -12.78059      -27.86621       9.422938    
  -15.54785      -27.20812       9.179310    
  -19.25829      -26.31370       8.884262    
  -23.38676      -25.78261       8.602948    
  -26.80139      -25.09246       8.305610    
  -30.25155      -23.59460       7.973427    
  -33.10936      -21.43287       7.536807    
  -36.72385      -18.54300       7.216038    
  -41.12247      -15.19784       7.021271    
  -46.65877      -12.36994       6.692726    
  -53.69414      -10.86159       6.427003    
  -61.26545      -10.56532       5.876099    
  -67.11565      -10.98565       5.287164    
  -72.11876      -11.10125       4.971137    
  -75.21651      -11.19837       4.519839    
  -78.18017      -10.65953       4.324053    
  -80.78806      -10.54014       4.414473    
  -83.97649      -10.46397       4.177286    
  -87.17593      -10.54407       4.151068    
  -89.58586      -10.91430       3.792733    
  -90.79955      -10.95067       3.366660    
  -91.35293      -10.43424       2.938971    
  -91.43755      -9.202818       2.602645    
  -91.63384      -7.839139       2.080613    
  -91.43396      -6.602168       1.601850    
  -91.44002      -4.871568       1.370473    
  -93.09929      -2.874093       1.159687    
  -95.83260     -0.5469985       1.081813    
  -99.61662       1.575144      0.7361813    
  -102.4211       3.356693      0.3122541    
  -105.6673       4.815344     -0.1570722    
  -108.7245       5.769918     -0.8460925    
  -111.2596       6.071622      -1.640324    
  -112.5621       6.380677      -2.390772    
  -112.2888       6.679111      -3.276436    
  -110.0891       6.739353      -4.262075    
  -106.5331       6.833140      -5.307084    
  -101.2818       7.331721      -6.294727    
  -95.26250       8.604445      -7.135669    
  -88.68317       10.43307      -7.990686    
  -81.55394       12.86810      -8.753674    
  -74.49524       15.87652      -9.304653    
  -68.30980       19.17790      -9.710608    
  -63.39222       22.70242      -9.905319    
  -60.89224       25.73445      -10.07062    
  -59.09966       28.64409      -10.24752    
  -59.08620       30.99852      -10.09422    
  -60.94068       32.67115      -10.09677    
  -63.81594       33.26989      -10.02857    
  -67.62493       32.87875      -10.01093    
  -70.13345       31.71939      -10.18033    
  -71.31104       30.03622      -10.27801    
  -70.72422       27.87750      -10.41557    
  -68.04591       25.43424      -10.59750    
  -63.99921       23.34075      -10.41572    
  -59.48973       21.39858      -10.20160    
  -53.77029       19.64619      -9.974732    
  -47.79957       18.56459      -9.557585    
  -41.61555       17.60295      -9.025204    
  -35.57034       16.52226      -8.507278    
  -29.13021       15.63622      -7.648894    
  -23.39908       14.84040      -6.524805    
  -18.97407       13.56484      -5.437537    
  -15.91284       11.82637      -4.524025    
  -14.32372       9.788316      -3.671273    
  -13.21223       7.672441      -2.914075    
  -13.53530       6.132636      -2.300741    
  -13.96228       4.975356      -1.949871    
  -14.10881       3.828336      -2.012267    
  -12.67467       3.268289      -2.118201    
  -10.79673       3.272772      -2.162774    
  -7.615093       3.376111      -2.535527    
  -2.944638       3.298183      -2.476987    
   1.201734       3.173927      -2.341760    
   4.246483       2.909644      -2.043950    
   6.566603       3.226675      -1.905567    
   8.847277       2.671529      -1.559369    
   10.59020       1.962739      -1.521043    
   12.16266       1.294127      -1.277412    
   13.39930      0.6559761      -1.163133    
   14.98681      0.1368693      -1.128438    
   16.89223     -0.6033774      -1.218135    
   20.54455      -1.482051      -1.563492    
   25.17757      -2.333546      -1.938925    
   30.26472      -3.061486      -2.101575    
   35.28190      -3.230444      -2.084132    
   39.91789      -3.096264      -2.128345    
   43.35747      -2.492250      -1.962805    
   46.80576      -1.558617      -1.885569    
   49.81832     -0.2932796      -1.659616    
   51.44196      0.9603609      -1.338337    
   51.40012       2.680249      -1.042668    
   48.59415       4.713159     -0.7379193    
   46.88172       6.092064     -0.6785055    
   45.14742       6.331888     -0.4492903    
   44.33708       4.818041     -0.5610890    
   45.01497       2.369989     -0.5709302    
   47.00428     -0.9833830     -0.5290676    
   49.87799      -4.384989     -0.2032118    
   53.02705      -6.860275      0.4024293    
   54.71105      -8.271410       1.282641    
   54.99812      -9.237397       2.017756    
   54.92909      -10.17335       2.285861    
   54.62159      -9.836493       2.636629    
   52.52739      -8.153593       2.912183    
   49.70611      -5.337927       3.181155    
   45.80768      -1.807992       3.490791    
   39.35739       1.287673       3.750797    
   32.31391       3.057450       3.644149    
   24.41068       3.800794       3.435599    
   17.18535       3.491209       3.322649    
   9.997089       1.564935       3.274696    
   4.405645      -1.103484       3.118056    
   1.691145      -4.384722       3.155853    
  0.6576892      -8.034306       2.566974    
   1.562821      -10.51702       2.011271    
   2.638715      -12.04065       1.553060    
   6.066387      -12.22255      0.9394301    
   11.49162      -10.97308      0.4181106    
   18.19981      -9.023233     -0.2168366    
   25.09171      -6.528438     -0.8313620    
   31.00112      -3.722120      -1.502201    
   37.04322     -0.3258616      -2.084238    
   40.76238       3.711402      -2.241183    
   41.53698       7.489282      -2.630117    
   41.43451       10.24356      -3.121347    
   40.60778       12.45848      -3.582124    
   40.05590       13.76115      -4.479401    
   39.65499       14.91476      -5.131569    
   40.48011       16.22610      -5.817558    
   41.26467       17.51149      -6.166306    
   41.33447       18.40789      -6.237691    
   41.35737       18.24899      -6.547478    
   41.10585       17.77556      -6.521955    
   41.63312       16.71129      -6.876273    
   44.78820       15.91066      -7.098965    
   49.28420       15.08407      -7.046514    
   54.45346       14.29849      -6.729264    
   59.14842       13.09995      -6.104136    
   62.80219       11.41755      -5.093965    
   64.19194       9.428695      -4.099647    
   64.83450       6.967750      -3.241472    
   64.31799       5.246741      -2.259652    
   62.19565       4.045665      -1.211224    
   60.11185       3.114529     -9.7409442E-02
   57.92703       1.880451      0.9496439    
   55.82775      0.3272411       1.909308    
   53.22123      -2.504380       2.767772    
   50.31181      -5.496007       3.693959    
   46.58646      -8.337355       4.648201    
   42.33624      -11.12205       5.406594    
   38.19190      -13.19493       5.877333    
   34.41694      -15.21290       6.598728    
   30.67309      -17.62433       7.168148    
   27.04533      -19.67161       7.694721    
   23.78272      -21.05678       8.281712    
   20.30863      -21.63015       8.875645    
   16.22636      -21.48452       9.518192    
   11.31149      -21.68527       10.18866    
   5.415140      -22.76679       10.64685    
 -0.5413424      -25.02347       10.82005    
  -6.272146      -27.11921       10.81829    
  -12.06667      -28.20953       10.69495    
  -17.66902      -28.42155       10.22688    
  -23.18361      -27.78492       9.776545    
  -27.78570      -26.63993       9.080017    
  -30.92214      -25.41631       8.032096    
  -31.95758      -24.10996       7.074863    
  -32.50986      -21.77375       6.567274    
  -33.14347      -19.19195       6.074152    
  -33.47388      -16.22950       5.549210    
  -34.84343      -13.01954       5.069711    
  -37.79450      -10.85169       4.397782    
  -41.55906      -9.632123       3.627174    
  -45.86911      -8.304119       2.910536    
  -49.24048      -6.798395       2.229037    
  -53.23669      -4.546309       1.736296    
  -56.67804      -2.123383       1.207321    
  -60.07854      0.1696904      0.6508185    
  -63.98085       1.913860      0.1909244    
  -67.11332       3.106912     -0.3718249    
  -69.60374       3.714212     -0.8641404    
  -71.91026       3.956392      -1.454742    
  -74.13623       4.631814      -1.969911    
  -75.13173       4.934370      -2.889688    
  -74.84335       4.945251      -3.528798    
  -74.15276       5.375803      -3.977298    
  -72.31903       6.305597      -4.674092    
  -68.95714       7.451411      -5.217299    
  -65.06786       8.826843      -5.274568    
  -62.45088       10.76572      -4.918455    
  -62.52322       12.76654      -4.428802    
  -64.44905       14.01412      -4.103098    
  -67.38738       13.89820      -3.846110    
  -69.75188       12.96246      -3.871484    
  -71.02537       11.64616      -3.788238    
  -72.51176       10.33756      -3.552096    
  -73.03649       8.470607      -3.740808    
  -71.47337       6.272429      -4.043735    
  -68.10278       4.365641      -4.711561    
  -62.45787       3.151465      -5.111899    
  -55.94148       2.581340      -5.517543    
  -48.79640       2.614314      -5.872765    
  -41.23054       3.015707      -6.186883    
  -33.01614       4.206607      -6.450954    
  -24.85363       6.733968      -6.484112    
  -18.59060       9.666642      -6.116158    
  -13.98644       12.23140      -5.945800    
  -11.32512       14.09627      -5.989481    
  -8.697938       15.51438      -6.001370    
  -6.632795       16.51744      -5.726195    
  -5.871145       16.96988      -5.531046    
  -6.231656       16.23681      -5.664939    
  -5.297803       15.19223      -6.111639    
  -4.128722       14.42317      -6.137836    
  -2.396401       13.54076      -6.567523    
   1.040161       12.51158      -6.869967    
   5.940481       11.44610      -7.545043    
   12.34957       11.60009      -8.047789    
   19.50314       12.72136      -8.268874    
   27.49148       14.05279      -8.224741    
   33.25743       15.61197      -7.628610    
   36.99398       16.76804      -7.113604    
   40.15407       17.13893      -6.869138    
   42.98586       16.81650      -6.479569    
   45.18039       16.30186      -5.841303    
   47.25206       15.03668      -5.441197    
   47.76706       13.88441      -4.909477    
   47.32131       12.72173      -4.402371    
   45.89285       11.46180      -3.946461    
   45.00459       10.00569      -3.116778    
   42.30281       9.221659      -2.173881    
   38.22714       8.488710      -1.853047    
   34.38736       7.794920      -1.386084    
   32.83302       7.037205      -1.247259    
   30.76025       5.761823     -0.7539794    
   30.26629       3.665717      0.2236553    
   29.13690       1.181198      0.9257710    
   26.12857      -1.568069       1.688905    
   24.85600      -4.782968       2.431511    
   23.74477      -7.960128       2.895580    
   23.37404      -11.15401       3.072103    
   23.78248      -13.24649       3.294730    
   24.37708      -14.28662       3.241665    
   26.14705      -13.92295       3.405774    
   26.68390      -12.52243       3.614966    
   25.59877      -10.15249       3.877823    
   23.05132      -7.788182       3.742471    
   20.27751      -6.111691       3.607257    
   19.16040      -5.563229       3.197138    
   19.50242      -5.325953       2.699150    
   20.50736      -5.516951       2.315695    
   21.23658      -6.596388       2.295134    
   20.99944      -8.113096       2.353064    
   20.09070      -9.670377       2.028892    
   18.99965      -10.61493       1.645166    
   20.03717      -10.61925      0.8383750    
   21.63224      -9.320671     -7.5610116E-02
   24.62071      -7.042162      -1.003293    
   28.81824      -4.060357      -1.908898    
   33.60376     -0.2822255      -2.468892    
   37.53828       3.991094      -3.000029    
   39.62885       7.450024      -3.248919    
   41.07198       9.714363      -3.604773    
   42.08038       11.04101      -3.623169    
   42.25488       10.79163      -3.670036    
   44.30985       9.282301      -3.887595    
   47.59643       6.747595      -4.291712    
   52.71052       3.841029      -4.490767    
   57.86715       1.766349      -4.519914    
   63.65399      0.5620729      -4.519598    
   68.83356      0.1860523      -4.434246    
   73.23997      0.3919947      -4.472402    
   78.69601       1.336441      -4.418618    
   83.60079       3.128359      -4.128926    
   87.68011       5.337227      -3.626077    
   88.77309       8.221611      -2.615753    
   86.16329       11.07717      -1.849375    
   82.38419       12.88639     -0.8500153    
   76.56308       12.94807     -0.5614820    
   71.03957       11.34898     -1.2526882E-02
   65.36359       7.880209      0.1562658    
   60.87652       4.302058      0.4370150    
   57.17530       1.190379      0.8766146    
   55.01840      -2.055677       1.148445    
   53.84462      -5.050580       1.540982    
   51.60727      -6.680778       1.986002    
   48.29179      -7.279430       2.341200    
   45.70047      -6.936829       2.542627    
   44.03585      -6.429512       2.976908    
   42.65891      -5.937913       3.350441    
   40.60258      -4.778205       3.463156    
   37.54113      -3.655160       4.029808    
   31.76973      -2.957556       4.303917    
   24.95937      -3.176003       4.591283    
   17.49868      -3.949315       4.518234    
   10.92696      -4.991243       4.628092    
   4.220614      -6.533677       4.509040    
  -1.236462      -7.868284       4.305473    
  -6.386460      -7.750292       4.089424    
  -11.35077      -7.283849       3.625287    
  -14.85119      -6.760723       3.095029    
  -17.13504      -5.742207       2.317884    
  -18.87516      -4.799657       1.754219    
  -19.81902      -4.170387       1.184864    
  -19.07381      -3.380479      0.6287040    
  -17.61841      -2.574448      0.5605363    
  -16.48775      -2.597394      0.3883116    
  -15.12863      -3.519439      0.1173496    
  -13.78814      -4.548595      8.1017494E-02
  -13.02525      -4.936452      0.2221077    
  -13.15502      -4.493449      0.1080486    
  -13.25775      -3.780374     -0.1769491    
  -12.33902      -2.857343     -0.6843323    
  -10.58755      -1.970005      -1.152200    
  -7.566820      -1.017870      -1.703864    
  -4.275080     -0.1863695      -2.214880    
  -1.275771       1.125264      -2.438217    
  0.9730119       2.822438      -2.479800    
   1.917236       4.620407      -2.375508    
   1.104818       5.841004      -2.198467    
 -0.2925649       6.148967      -2.004215    
  -1.547565       5.597608      -1.852207    
  -1.841197       4.336342      -1.809981    
  -1.223502       3.438159      -1.435553    
  -1.354210       2.768683     -0.9221400    
  -2.344134       1.621714     -0.4982775    
  -3.267122     -7.8911647E-02 -4.6059877E-02
  -4.779985      -2.561032      0.6787206    
  -6.294262      -5.513474       1.326034    
  -7.544920      -7.988031       1.647194    
  -8.307390      -9.240061       2.246607    
  -8.802057      -9.732380       2.776970    
  -10.19125      -9.114690       3.269766    
  -12.03761      -8.850631       3.425914    
  -13.61501      -9.148228       3.607076    
  -14.54688      -10.27306       4.086844    
  -16.00980      -11.46564       4.589600    
  -18.59128      -12.36345       5.203327    
  -21.99471      -12.74126       5.913770    
  -27.72142      -12.47648       6.650222    
  -35.15393      -12.73985       7.205544    
  -41.89952      -14.06340       7.410821    
  -48.75662      -15.03529       7.550818    
  -54.43721      -15.96278       7.404507    
  -59.20324      -16.63005       7.280731    
  -62.40002      -17.44881       6.863894    
  -63.83733      -17.63250       6.811678    
  -66.23910      -18.24977       6.721501    
  -69.45982      -18.41535       6.555772    
  -71.16701      -18.57713       5.829977    
  -70.82785      -18.29507       4.925788    
  -68.50739      -17.11230       4.271930    
  -66.52283      -14.94496       3.425584    
  -63.95356      -12.47419       2.872847    
  -62.05432      -9.963993       2.589178    
  -62.54481      -7.663102       2.207135    
  -63.73689      -5.160633       1.750783    
  -67.43600      -2.033944       1.482394    
  -72.81430       1.463869       1.250408    
  -79.42952       5.011017      0.8481674    
  -85.80887       7.682979      2.1285374E-02
  -91.14900       9.473379     -0.6099399    
  -96.20235       10.22396      -1.382192    
  -99.97145       10.10205      -2.047044    
  -102.2555       9.135247      -2.646368    
  -103.7901       7.584111      -3.179139    
  -103.1797       6.347474      -3.798736    
  -101.4621       5.442837      -4.294068    
  -98.53955       4.552289      -4.775225    
  -93.40521       4.066663      -5.321752    
  -86.95156       3.872408      -5.740620    
  -79.04969       4.510438      -6.076817    
  -71.67400       6.382450      -5.794717    
  -66.59364       9.019413      -5.561957    
  -63.19336       11.53797      -5.302749    
  -62.43106       13.68589      -5.366344    
  -62.55954       15.23530      -5.350875    
  -62.43421       16.65255      -5.366503    
  -62.74971       17.50310      -5.235713    
  -63.25544       17.46394      -5.189858    
  -63.16042       16.88984      -5.454421    
  -61.18286       15.65968      -5.849814    
  -57.83038       13.78091      -6.156800    
  -53.44551       11.30173      -6.428717    
  -47.57119       8.810555      -6.731925    
  -41.60115       7.332438      -6.977523    
  -34.35749       6.828566      -7.288073    
  -25.59735       7.338051      -7.595024    
  -17.26147       9.369053      -7.630013    
  -10.05383       12.30898      -7.394913    
  -4.791627       15.24500      -7.461063    
   1.268479       17.42899      -7.438532    
   6.080020       18.95338      -7.238703    
   8.962045       19.67673      -7.090840    
